nct_id,category,race/ethnicity,title,units,param_type,start_date,brief_title,official_title,overall_status,phase,enrollment_type,id,intervention_type,drug,enrollment,number_of_arms,year,param_value
NCT00114738,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2005-06-15,EPOCH-R Chemotherapy Plus Bortezomib to Treat Mantle Cell Lymphoma,Randomized Phase II Study of Dose-Adjusted EPOCH-Rituximab-Bortezomib (EPOCH-R-B) Induction Followed by Bortezomib Maintenance Versus Observation in Untreated Mantle Cell Lymphoma With Microarray Profiling and Proteomics,Completed,Phase 2,Actual,40739260,Drug,bortezomib,53,4,2005,0
NCT00114738,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2005-06-15,EPOCH-R Chemotherapy Plus Bortezomib to Treat Mantle Cell Lymphoma,Randomized Phase II Study of Dose-Adjusted EPOCH-Rituximab-Bortezomib (EPOCH-R-B) Induction Followed by Bortezomib Maintenance Versus Observation in Untreated Mantle Cell Lymphoma With Microarray Profiling and Proteomics,Completed,Phase 2,Actual,40739260,Drug,bortezomib,53,4,2005,46
NCT00114738,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2005-06-15,EPOCH-R Chemotherapy Plus Bortezomib to Treat Mantle Cell Lymphoma,Randomized Phase II Study of Dose-Adjusted EPOCH-Rituximab-Bortezomib (EPOCH-R-B) Induction Followed by Bortezomib Maintenance Versus Observation in Untreated Mantle Cell Lymphoma With Microarray Profiling and Proteomics,Completed,Phase 2,Actual,40739260,Drug,bortezomib,53,4,2005,3
NCT00114738,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2005-06-15,EPOCH-R Chemotherapy Plus Bortezomib to Treat Mantle Cell Lymphoma,Randomized Phase II Study of Dose-Adjusted EPOCH-Rituximab-Bortezomib (EPOCH-R-B) Induction Followed by Bortezomib Maintenance Versus Observation in Untreated Mantle Cell Lymphoma With Microarray Profiling and Proteomics,Completed,Phase 2,Actual,40739260,Drug,bortezomib,53,4,2005,0
NCT00114738,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-06-15,EPOCH-R Chemotherapy Plus Bortezomib to Treat Mantle Cell Lymphoma,Randomized Phase II Study of Dose-Adjusted EPOCH-Rituximab-Bortezomib (EPOCH-R-B) Induction Followed by Bortezomib Maintenance Versus Observation in Untreated Mantle Cell Lymphoma With Microarray Profiling and Proteomics,Completed,Phase 2,Actual,40739260,Drug,bortezomib,53,4,2005,49
NCT00116753,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789981,Drug,degarelix,1840,12,8020,4
NCT00116753,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789982,Drug,degarelix,1840,12,8020,4
NCT00116753,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789983,Drug,degarelix,1840,12,8020,4
NCT00116753,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789981,Drug,degarelix,1840,12,8020,8
NCT00116753,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789982,Drug,degarelix,1840,12,8020,8
NCT00116753,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789983,Drug,degarelix,1840,12,8020,8
NCT00116753,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789981,Drug,degarelix,1840,12,8020,64
NCT00116753,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789982,Drug,degarelix,1840,12,8020,64
NCT00116753,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789983,Drug,degarelix,1840,12,8020,64
NCT00116753,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789981,Drug,degarelix,1840,12,8020,0
NCT00116753,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789982,Drug,degarelix,1840,12,8020,0
NCT00116753,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789983,Drug,degarelix,1840,12,8020,0
NCT00116753,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789981,Drug,degarelix,1840,12,8020,2
NCT00116753,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789982,Drug,degarelix,1840,12,8020,2
NCT00116753,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789983,Drug,degarelix,1840,12,8020,2
NCT00116753,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789981,Drug,degarelix,1840,12,8020,0
NCT00116753,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789982,Drug,degarelix,1840,12,8020,0
NCT00116753,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789983,Drug,degarelix,1840,12,8020,0
NCT00116753,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789981,Drug,degarelix,1840,12,8020,816
NCT00116753,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789982,Drug,degarelix,1840,12,8020,816
NCT00116753,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-01-31,A Comparative Study of Degarelix Three-month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label Multi-center, Randomized Parallel Group Comparison of Efficacy and Safety of Degarelix Three-Month Depot in Three Different Dosing Regimens in Patients With Prostate Cancer",Completed,Phase 2,Actual,40789983,Drug,degarelix,1840,12,8020,816
NCT00116779,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2004-02-29,A Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label, Randomized, Multi-center, Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer Dosed for Thirteen 28-day Cycles",Completed,Phase 2,Actual,41484995,Drug,degarelix,381,6,6012,0
NCT00116779,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2004-02-29,A Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label, Randomized, Multi-center, Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer Dosed for Thirteen 28-day Cycles",Completed,Phase 2,Actual,41484995,Drug,degarelix,381,6,6012,4
NCT00116779,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2004-02-29,A Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label, Randomized, Multi-center, Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer Dosed for Thirteen 28-day Cycles",Completed,Phase 2,Actual,41484995,Drug,degarelix,381,6,6012,36
NCT00116779,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2004-02-29,A Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label, Randomized, Multi-center, Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer Dosed for Thirteen 28-day Cycles",Completed,Phase 2,Actual,41484995,Drug,degarelix,381,6,6012,0
NCT00116779,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2004-02-29,A Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label, Randomized, Multi-center, Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer Dosed for Thirteen 28-day Cycles",Completed,Phase 2,Actual,41484995,Drug,degarelix,381,6,6012,0
NCT00116779,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2004-02-29,A Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label, Randomized, Multi-center, Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer Dosed for Thirteen 28-day Cycles",Completed,Phase 2,Actual,41484995,Drug,degarelix,381,6,6012,0
NCT00116779,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2004-02-29,A Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer,"An Open-label, Randomized, Multi-center, Parallel Group Comparison of the Efficacy and Safety of Degarelix at Two Different Dosing Regimens in Patients With Prostate Cancer Dosed for Thirteen 28-day Cycles",Completed,Phase 2,Actual,41484995,Drug,degarelix,381,6,6012,214
NCT00117286,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2005-03-31,Extension Study Investigating the Long-Term Safety of Degarelix One-Month Depots in Patients With Prostate Cancer,"An Open-Label, Multi-Center, Extension Study Investigating the Long-Term Safety and Tolerability of Degarelix One-Month Depots in Patients With Prostate Cancer",Completed,Phase 2/Phase 3,Actual,40733500,Drug,degarelix,171,6,6015,0
NCT00117286,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-03-31,Extension Study Investigating the Long-Term Safety of Degarelix One-Month Depots in Patients With Prostate Cancer,"An Open-Label, Multi-Center, Extension Study Investigating the Long-Term Safety and Tolerability of Degarelix One-Month Depots in Patients With Prostate Cancer",Completed,Phase 2/Phase 3,Actual,40733500,Drug,degarelix,171,6,6015,2
NCT00117286,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2005-03-31,Extension Study Investigating the Long-Term Safety of Degarelix One-Month Depots in Patients With Prostate Cancer,"An Open-Label, Multi-Center, Extension Study Investigating the Long-Term Safety and Tolerability of Degarelix One-Month Depots in Patients With Prostate Cancer",Completed,Phase 2/Phase 3,Actual,40733500,Drug,degarelix,171,6,6015,14
NCT00117286,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2005-03-31,Extension Study Investigating the Long-Term Safety of Degarelix One-Month Depots in Patients With Prostate Cancer,"An Open-Label, Multi-Center, Extension Study Investigating the Long-Term Safety and Tolerability of Degarelix One-Month Depots in Patients With Prostate Cancer",Completed,Phase 2/Phase 3,Actual,40733500,Drug,degarelix,171,6,6015,0
NCT00117286,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2005-03-31,Extension Study Investigating the Long-Term Safety of Degarelix One-Month Depots in Patients With Prostate Cancer,"An Open-Label, Multi-Center, Extension Study Investigating the Long-Term Safety and Tolerability of Degarelix One-Month Depots in Patients With Prostate Cancer",Completed,Phase 2/Phase 3,Actual,40733500,Drug,degarelix,171,6,6015,0
